block_id,peg_id,family,split,regime,position,cand_id,kind,role,label,margin_mm,sim_to_mate,is_mate,peg_v1,peg_v2,socket_v1,socket_v2
ell_02_absent_easy,ell_02,ell,calib,absent_easy,1,square_01,catalog,E3,incompatible,-2.0,0.3441,0,data/renders/procedural/ell_02_peg_v1.png,data/renders/procedural/ell_02_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
ell_02_absent_easy,ell_02,ell,calib,absent_easy,2,rect_01,catalog,E1,incompatible,-2.0,0.3528,0,data/renders/procedural/ell_02_peg_v1.png,data/renders/procedural/ell_02_peg_v2.png,data/renders/procedural/rect_01_socket_v1.png,data/renders/procedural/rect_01_socket_v2.png
ell_02_absent_hard,ell_02,ell,calib,absent_hard,0,rect_05,catalog,E2,incompatible,-2.0,0.2604,0,data/renders/procedural/ell_02_peg_v1.png,data/renders/procedural/ell_02_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_02_absent_hard,ell_02,ell,calib,absent_hard,1,ell_02_shrunk0.20,shrunk,H,incompatible,-0.3291,0.8212,0,data/renders/procedural/ell_02_peg_v1.png,data/renders/procedural/ell_02_peg_v2.png,data/renders/blocks/ell_02_shrunk0.20_socket_v1.png,data/renders/blocks/ell_02_shrunk0.20_socket_v2.png
ell_02_absent_hard,ell_02,ell,calib,absent_hard,2,square_01,catalog,E3,incompatible,-2.0,0.3441,0,data/renders/procedural/ell_02_peg_v1.png,data/renders/procedural/ell_02_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
ell_03_present_easy,ell_03,ell,calib,present_easy,0,ell_03,catalog,M,compatible,0.2417,1.0,1,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/procedural/ell_03_socket_v1.png,data/renders/procedural/ell_03_socket_v2.png
ell_03_present_easy,ell_03,ell,calib,present_easy,1,rect_05,catalog,E2,incompatible,-2.0,0.3252,0,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_03_present_easy,ell_03,ell,calib,present_easy,2,ell_04,catalog,E1,incompatible,-2.0,0.4118,0,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/procedural/ell_04_socket_v1.png,data/renders/procedural/ell_04_socket_v2.png
ell_03_present_hard,ell_03,ell,calib,present_hard,0,ell_03,catalog,M,compatible,0.2417,1.0,1,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/procedural/ell_03_socket_v1.png,data/renders/procedural/ell_03_socket_v2.png
ell_03_present_hard,ell_03,ell,calib,present_hard,1,rect_05,catalog,E2,incompatible,-2.0,0.3252,0,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_03_present_hard,ell_03,ell,calib,present_hard,2,ell_03_shrunk0.20,shrunk,H,incompatible,-0.3242,0.8193,0,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/blocks/ell_03_shrunk0.20_socket_v1.png,data/renders/blocks/ell_03_shrunk0.20_socket_v2.png
ell_03_absent_easy,ell_03,ell,calib,absent_easy,0,rect_05,catalog,E2,incompatible,-2.0,0.3252,0,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_03_absent_easy,ell_03,ell,calib,absent_easy,1,square_01,catalog,E3,incompatible,-2.0,0.3862,0,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
ell_03_absent_easy,ell_03,ell,calib,absent_easy,2,ell_04,catalog,E1,incompatible,-2.0,0.4118,0,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/procedural/ell_04_socket_v1.png,data/renders/procedural/ell_04_socket_v2.png
ell_03_absent_hard,ell_03,ell,calib,absent_hard,0,square_01,catalog,E3,incompatible,-2.0,0.3862,0,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
ell_03_absent_hard,ell_03,ell,calib,absent_hard,1,rect_05,catalog,E2,incompatible,-2.0,0.3252,0,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_03_absent_hard,ell_03,ell,calib,absent_hard,2,ell_03_shrunk0.20,shrunk,H,incompatible,-0.3242,0.8193,0,data/renders/procedural/ell_03_peg_v1.png,data/renders/procedural/ell_03_peg_v2.png,data/renders/blocks/ell_03_shrunk0.20_socket_v1.png,data/renders/blocks/ell_03_shrunk0.20_socket_v2.png
ell_04_present_easy,ell_04,ell,calib,present_easy,0,rect_05,catalog,E2,incompatible,-2.0,0.3252,0,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_04_present_easy,ell_04,ell,calib,present_easy,1,ell_03,catalog,E1,incompatible,-2.0,0.4118,0,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/procedural/ell_03_socket_v1.png,data/renders/procedural/ell_03_socket_v2.png
ell_04_present_easy,ell_04,ell,calib,present_easy,2,ell_04,catalog,M,compatible,0.2417,1.0,1,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/procedural/ell_04_socket_v1.png,data/renders/procedural/ell_04_socket_v2.png
ell_04_present_hard,ell_04,ell,calib,present_hard,0,ell_04,catalog,M,compatible,0.2417,1.0,1,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/procedural/ell_04_socket_v1.png,data/renders/procedural/ell_04_socket_v2.png
ell_04_present_hard,ell_04,ell,calib,present_hard,1,ell_04_shrunk0.20,shrunk,H,incompatible,-0.3242,0.8193,0,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/blocks/ell_04_shrunk0.20_socket_v1.png,data/renders/blocks/ell_04_shrunk0.20_socket_v2.png
ell_04_present_hard,ell_04,ell,calib,present_hard,2,rect_05,catalog,E2,incompatible,-2.0,0.3252,0,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_04_absent_easy,ell_04,ell,calib,absent_easy,0,square_01,catalog,E3,incompatible,-2.0,0.3862,0,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
ell_04_absent_easy,ell_04,ell,calib,absent_easy,1,rect_05,catalog,E2,incompatible,-2.0,0.3252,0,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_04_absent_easy,ell_04,ell,calib,absent_easy,2,ell_03,catalog,E1,incompatible,-2.0,0.4118,0,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/procedural/ell_03_socket_v1.png,data/renders/procedural/ell_03_socket_v2.png
ell_04_absent_hard,ell_04,ell,calib,absent_hard,0,rect_05,catalog,E2,incompatible,-2.0,0.3252,0,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_04_absent_hard,ell_04,ell,calib,absent_hard,1,square_01,catalog,E3,incompatible,-2.0,0.3862,0,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/procedural/square_01_socket_v1.png,data/renders/procedural/square_01_socket_v2.png
ell_04_absent_hard,ell_04,ell,calib,absent_hard,2,ell_04_shrunk0.20,shrunk,H,incompatible,-0.3242,0.8193,0,data/renders/procedural/ell_04_peg_v1.png,data/renders/procedural/ell_04_peg_v2.png,data/renders/blocks/ell_04_shrunk0.20_socket_v1.png,data/renders/blocks/ell_04_shrunk0.20_socket_v2.png
ell_05_present_easy,ell_05,ell,calib,present_easy,0,rect_05,catalog,E2,incompatible,-2.0,0.2274,0,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_05_present_easy,ell_05,ell,calib,present_easy,1,rect_01,catalog,E1,incompatible,-2.0,0.2765,0,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/procedural/rect_01_socket_v1.png,data/renders/procedural/rect_01_socket_v2.png
ell_05_present_easy,ell_05,ell,calib,present_easy,2,ell_05,catalog,M,compatible,0.2221,1.0,1,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
ell_05_present_hard,ell_05,ell,calib,present_hard,0,ell_05,catalog,M,compatible,0.2221,1.0,1,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/procedural/ell_05_socket_v1.png,data/renders/procedural/ell_05_socket_v2.png
ell_05_present_hard,ell_05,ell,calib,present_hard,1,rect_05,catalog,E2,incompatible,-2.0,0.2274,0,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_05_present_hard,ell_05,ell,calib,present_hard,2,ell_05_shrunk0.20,shrunk,H,incompatible,-0.3379,0.7591,0,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/blocks/ell_05_shrunk0.20_socket_v1.png,data/renders/blocks/ell_05_shrunk0.20_socket_v2.png
ell_05_absent_easy,ell_05,ell,calib,absent_easy,0,rect_01,catalog,E1,incompatible,-2.0,0.2765,0,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/procedural/rect_01_socket_v1.png,data/renders/procedural/rect_01_socket_v2.png
ell_05_absent_easy,ell_05,ell,calib,absent_easy,1,trapezoid_03,catalog,E3,incompatible,-2.0,0.2962,0,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/procedural/trapezoid_03_socket_v1.png,data/renders/procedural/trapezoid_03_socket_v2.png
ell_05_absent_easy,ell_05,ell,calib,absent_easy,2,rect_05,catalog,E2,incompatible,-2.0,0.2274,0,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_05_absent_hard,ell_05,ell,calib,absent_hard,0,ell_05_shrunk0.20,shrunk,H,incompatible,-0.3379,0.7591,0,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/blocks/ell_05_shrunk0.20_socket_v1.png,data/renders/blocks/ell_05_shrunk0.20_socket_v2.png
ell_05_absent_hard,ell_05,ell,calib,absent_hard,1,trapezoid_03,catalog,E3,incompatible,-2.0,0.2962,0,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/procedural/trapezoid_03_socket_v1.png,data/renders/procedural/trapezoid_03_socket_v2.png
ell_05_absent_hard,ell_05,ell,calib,absent_hard,2,rect_05,catalog,E2,incompatible,-2.0,0.2274,0,data/renders/procedural/ell_05_peg_v1.png,data/renders/procedural/ell_05_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_06_present_easy,ell_06,ell,calib,present_easy,0,ell_06,catalog,M,compatible,0.2221,1.0,1,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
ell_06_present_easy,ell_06,ell,calib,present_easy,1,rect_05,catalog,E2,incompatible,-2.0,0.2274,0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_06_present_easy,ell_06,ell,calib,present_easy,2,rect_01,catalog,E1,incompatible,-2.0,0.2765,0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/procedural/rect_01_socket_v1.png,data/renders/procedural/rect_01_socket_v2.png
ell_06_present_hard,ell_06,ell,calib,present_hard,0,rect_05,catalog,E2,incompatible,-2.0,0.2274,0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_06_present_hard,ell_06,ell,calib,present_hard,1,ell_06_shrunk0.20,shrunk,H,incompatible,-0.3379,0.7591,0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/blocks/ell_06_shrunk0.20_socket_v1.png,data/renders/blocks/ell_06_shrunk0.20_socket_v2.png
ell_06_present_hard,ell_06,ell,calib,present_hard,2,ell_06,catalog,M,compatible,0.2221,1.0,1,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/procedural/ell_06_socket_v1.png,data/renders/procedural/ell_06_socket_v2.png
ell_06_absent_easy,ell_06,ell,calib,absent_easy,0,rect_05,catalog,E2,incompatible,-2.0,0.2274,0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_06_absent_easy,ell_06,ell,calib,absent_easy,1,trapezoid_03,catalog,E3,incompatible,-2.0,0.2962,0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/procedural/trapezoid_03_socket_v1.png,data/renders/procedural/trapezoid_03_socket_v2.png
ell_06_absent_easy,ell_06,ell,calib,absent_easy,2,rect_01,catalog,E1,incompatible,-2.0,0.2765,0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/procedural/rect_01_socket_v1.png,data/renders/procedural/rect_01_socket_v2.png
ell_06_absent_hard,ell_06,ell,calib,absent_hard,0,rect_05,catalog,E2,incompatible,-2.0,0.2274,0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/procedural/rect_05_socket_v1.png,data/renders/procedural/rect_05_socket_v2.png
ell_06_absent_hard,ell_06,ell,calib,absent_hard,1,trapezoid_03,catalog,E3,incompatible,-2.0,0.2962,0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/procedural/trapezoid_03_socket_v1.png,data/renders/procedural/trapezoid_03_socket_v2.png
ell_06_absent_hard,ell_06,ell,calib,absent_hard,2,ell_06_shrunk0.20,shrunk,H,incompatible,-0.3379,0.7591,0,data/renders/procedural/ell_06_peg_v1.png,data/renders/procedural/ell_06_peg_v2.png,data/renders/blocks/ell_06_shrunk0.20_socket_v1.png,data/renders/blocks/ell_06_shrunk0.20_socket_v2.png
star_01_present_easy,star_01,star,test,present_easy,0,obround_03,catalog,E2,incompatible,-2.0,0.5254,0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png
star_01_present_easy,star_01,star,test,present_easy,1,star_01,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/star_01_socket_v1.png,data/renders/procedural/star_01_socket_v2.png
star_01_present_easy,star_01,star,test,present_easy,2,circle_01,catalog,E1,incompatible,-2.0,0.4622,0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
star_01_present_hard,star_01,star,test,present_hard,0,obround_03,catalog,E2,incompatible,-2.0,0.5254,0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png
star_01_present_hard,star_01,star,test,present_hard,1,star_01_shrunk0.20,shrunk,H,incompatible,-0.417,0.83,0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/blocks/star_01_shrunk0.20_socket_v1.png,data/renders/blocks/star_01_shrunk0.20_socket_v2.png
star_01_present_hard,star_01,star,test,present_hard,2,star_01,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/star_01_socket_v1.png,data/renders/procedural/star_01_socket_v2.png
star_01_absent_easy,star_01,star,test,absent_easy,0,circle_01,catalog,E1,incompatible,-2.0,0.4622,0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
star_01_absent_easy,star_01,star,test,absent_easy,1,obround_03,catalog,E2,incompatible,-2.0,0.5254,0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png
star_01_absent_easy,star_01,star,test,absent_easy,2,obround_04,catalog,E3,incompatible,-2.0,0.4559,0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/obround_04_socket_v1.png,data/renders/procedural/obround_04_socket_v2.png
star_01_absent_hard,star_01,star,test,absent_hard,0,obround_04,catalog,E3,incompatible,-2.0,0.4559,0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/obround_04_socket_v1.png,data/renders/procedural/obround_04_socket_v2.png
star_01_absent_hard,star_01,star,test,absent_hard,1,star_01_shrunk0.20,shrunk,H,incompatible,-0.417,0.83,0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/blocks/star_01_shrunk0.20_socket_v1.png,data/renders/blocks/star_01_shrunk0.20_socket_v2.png
star_01_absent_hard,star_01,star,test,absent_hard,2,obround_03,catalog,E2,incompatible,-2.0,0.5254,0,data/renders/procedural/star_01_peg_v1.png,data/renders/procedural/star_01_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png
star_02_present_easy,star_02,star,test,present_easy,0,obround_03,catalog,E2,incompatible,-2.0,0.5284,0,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/procedural/obround_03_socket_v1.png,data/renders/procedural/obround_03_socket_v2.png
star_02_present_easy,star_02,star,test,present_easy,1,circle_01,catalog,E1,incompatible,-2.0,0.4411,0,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/procedural/circle_01_socket_v1.png,data/renders/procedural/circle_01_socket_v2.png
star_02_present_easy,star_02,star,test,present_easy,2,star_02,catalog,M,compatible,0.2999,1.0,1,data/renders/procedural/star_02_peg_v1.png,data/renders/procedural/star_02_peg_v2.png,data/renders/procedural/star_02_socket_v1.png,data/renders/procedural/star_02_socket_v2.png
